,Time,Type,Zone1,Zone2,Zone3,Zone4
2,1533,Clown,42.0,18.0,216.0,-276.0
0,1534,Tuna,-9.0,11.0,-110.0,108.0
1,1534,Salmon,-26.0,138.0,-197.0,85.0
2,1534,Clown,42.0,18.0,216.0,-276.0
0,1535,Tuna,-9.0,11.0,-110.0,108.0
1,1535,Salmon,-28.0,140.0,-197.0,85.0
2,1535,Clown,42.0,18.0,216.0,-276.0
0,1536,Tuna,-9.0,11.0,-110.0,108.0
1,1536,Salmon,-29.0,140.0,-197.0,86.0
2,1536,Clown,42.0,18.0,216.0,-276.0
0,1537,Tuna,-10.0,11.0,-110.0,109.0
1,1537,Salmon,-30.0,141.0,-197.0,86.0
2,1537,Clown,42.0,18.0,216.0,-276.0
0,1538,Tuna,-10.0,11.0,-110.0,109.0
1,1538,Salmon,-29.0,141.0,-198.0,86.0
2,1538,Clown,42.0,18.0,216.0,-276.0
0,1539,Tuna,-10.0,11.0,-111.0,110.0
1,1539,Salmon,-31.0,142.0,-198.0,87.0
2,1539,Clown,45.0,18.0,216.0,-279.0
0,1540,Tuna,-10.0,11.0,-111.0,110.0
1,1540,Salmon,-31.0,141.0,-198.0,88.0
2,1540,Clown,48.0,18.0,219.0,-285.0
0,1541,Tuna,-10.0,11.0,-111.0,110.0
1,1541,Salmon,-30.0,140.0,-197.0,87.0
2,1541,Clown,45.0,18.0,219.0,-282.0
0,1542,Tuna,-10.0,11.0,-111.0,110.0
1,1542,Salmon,-31.0,141.0,-196.0,86.0
2,1542,Clown,45.0,18.0,219.0,-282.0
0,1543,Tuna,-10.0,11.0,-111.0,110.0
1,1543,Salmon,-31.0,142.0,-196.0,85.0
2,1543,Clown,42.0,18.0,219.0,-279.0
0,1544,Tuna,-10.0,11.0,-112.0,111.0
1,1544,Salmon,-31.0,141.0,-197.0,87.0
2,1544,Clown,42.0,18.0,219.0,-279.0
0,1545,Tuna,-10.0,11.0,-111.0,110.0
1,1545,Salmon,-30.0,141.0,-195.0,84.0
2,1545,Clown,45.0,15.0,219.0,-279.0
0,1546,Tuna,-10.0,11.0,-111.0,110.0
1,1546,Salmon,-29.0,141.0,-195.0,83.0
2,1546,Clown,45.0,15.0,219.0,-279.0
0,1547,Tuna,-10.0,11.0,-112.0,111.0
1,1547,Salmon,-28.0,140.0,-196.0,84.0
2,1547,Clown,45.0,15.0,219.0,-279.0
0,1548,Tuna,-10.0,11.0,-112.0,111.0
1,1548,Salmon,-28.0,139.0,-195.0,84.0
2,1548,Clown,48.0,15.0,219.0,-282.0
0,1549,Tuna,-10.0,11.0,-111.0,110.0
1,1549,Salmon,-28.0,139.0,-195.0,84.0
2,1549,Clown,48.0,15.0,219.0,-282.0
0,1550,Tuna,-10.0,11.0,-111.0,110.0
1,1550,Salmon,-28.0,138.0,-194.0,84.0
2,1550,Clown,48.0,15.0,216.0,-279.0
0,1551,Tuna,-10.0,11.0,-112.0,111.0
1,1551,Salmon,-28.0,138.0,-195.0,85.0
2,1551,Clown,48.0,15.0,216.0,-279.0
0,1552,Tuna,-10.0,11.0,-112.0,111.0
1,1552,Salmon,-27.0,138.0,-195.0,84.0
2,1552,Clown,48.0,15.0,216.0,-279.0
0,1553,Tuna,-10.0,11.0,-112.0,111.0
1,1553,Salmon,-24.0,137.0,-196.0,83.0
2,1553,Clown,48.0,15.0,216.0,-279.0
0,1554,Tuna,-10.0,11.0,-111.0,110.0
1,1554,Salmon,-25.0,139.0,-199.0,85.0
2,1554,Clown,48.0,15.0,216.0,-279.0
0,1555,Tuna,-10.0,11.0,-111.0,110.0
1,1555,Salmon,-24.0,137.0,-196.0,83.0
2,1555,Clown,45.0,15.0,216.0,-276.0
0,1556,Tuna,-10.0,11.0,-111.0,110.0
1,1556,Salmon,-25.0,137.0,-196.0,84.0
2,1556,Clown,45.0,15.0,216.0,-276.0
0,1557,Tuna,-10.0,11.0,-111.0,110.0
1,1557,Salmon,-25.0,137.0,-196.0,84.0
2,1557,Clown,42.0,15.0,216.0,-273.0
0,1558,Tuna,-11.0,11.0,-112.0,112.0
1,1558,Salmon,-25.0,137.0,-195.0,83.0
2,1558,Clown,42.0,15.0,216.0,-273.0
0,1559,Tuna,-12.0,11.0,-112.0,113.0
1,1559,Salmon,-26.0,137.0,-195.0,84.0
2,1559,Clown,42.0,15.0,216.0,-273.0
0,1560,Tuna,-12.0,12.0,-111.0,111.0
1,1560,Salmon,-26.0,138.0,-196.0,84.0
2,1560,Clown,39.0,18.0,216.0,-273.0
0,1561,Tuna,-12.0,12.0,-111.0,111.0
1,1561,Salmon,-27.0,137.0,-197.0,87.0
2,1561,Clown,39.0,18.0,216.0,-273.0
0,1562,Tuna,-12.0,12.0,-111.0,111.0
1,1562,Salmon,-26.0,138.0,-197.0,85.0
2,1562,Clown,39.0,18.0,216.0,-273.0
0,1563,Tuna,-12.0,12.0,-111.0,111.0
1,1563,Salmon,-26.0,138.0,-199.0,87.0
2,1563,Clown,39.0,18.0,216.0,-273.0
0,1564,Tuna,-12.0,12.0,-111.0,111.0
1,1564,Salmon,-26.0,138.0,-199.0,87.0
2,1564,Clown,39.0,18.0,216.0,-273.0
0,1565,Tuna,-13.0,12.0,-111.0,112.0
1,1565,Salmon,-26.0,138.0,-199.0,87.0
2,1565,Clown,39.0,18.0,216.0,-273.0
0,1566,Tuna,-13.0,12.0,-111.0,112.0
1,1566,Salmon,-27.0,139.0,-200.0,88.0
2,1566,Clown,42.0,18.0,216.0,-276.0
0,1567,Tuna,-13.0,12.0,-109.0,110.0
1,1567,Salmon,-27.0,139.0,-200.0,88.0
2,1567,Clown,45.0,18.0,216.0,-279.0
0,1568,Tuna,-11.0,11.0,-109.0,109.0
1,1568,Salmon,-26.0,139.0,-202.0,89.0
2,1568,Clown,42.0,18.0,216.0,-276.0
0,1569,Tuna,-11.0,11.0,-110.0,110.0
1,1569,Salmon,-27.0,141.0,-202.0,88.0
2,1569,Clown,42.0,18.0,216.0,-276.0
0,1570,Tuna,-11.0,11.0,-109.0,109.0
1,1570,Salmon,-28.0,140.0,-201.0,89.0
2,1570,Clown,42.0,18.0,216.0,-276.0
0,1571,Tuna,-11.0,11.0,-109.0,109.0
1,1571,Salmon,-29.0,140.0,-201.0,90.0
2,1571,Clown,42.0,18.0,216.0,-276.0
0,1572,Tuna,-11.0,11.0,-110.0,110.0
1,1572,Salmon,-29.0,139.0,-200.0,90.0
2,1572,Clown,36.0,18.0,216.0,-270.0
0,1573,Tuna,-11.0,11.0,-110.0,110.0
1,1573,Salmon,-28.0,138.0,-200.0,90.0
2,1573,Clown,36.0,18.0,216.0,-270.0
0,1574,Tuna,-11.0,11.0,-110.0,110.0
1,1574,Salmon,-28.0,139.0,-203.0,92.0
2,1574,Clown,36.0,18.0,216.0,-270.0
0,1575,Tuna,-11.0,11.0,-110.0,110.0
1,1575,Salmon,-27.0,139.0,-203.0,91.0
2,1575,Clown,36.0,18.0,216.0,-270.0
0,1576,Tuna,-11.0,11.0,-110.0,110.0
1,1576,Salmon,-26.0,139.0,-203.0,90.0
2,1576,Clown,36.0,18.0,216.0,-270.0
0,1577,Tuna,-11.0,11.0,-112.0,112.0
1,1577,Salmon,-25.0,139.0,-204.0,90.0
2,1577,Clown,39.0,18.0,216.0,-273.0
0,1578,Tuna,-11.0,11.0,-112.0,112.0
1,1578,Salmon,-26.0,140.0,-204.0,90.0
2,1578,Clown,39.0,18.0,216.0,-273.0
0,1579,Tuna,-11.0,11.0,-112.0,112.0
1,1579,Salmon,-26.0,140.0,-204.0,90.0
2,1579,Clown,39.0,18.0,216.0,-273.0
0,1580,Tuna,-11.0,11.0,-112.0,112.0
1,1580,Salmon,-26.0,140.0,-204.0,90.0
2,1580,Clown,42.0,18.0,216.0,-276.0
0,1581,Tuna,-12.0,11.0,-113.0,114.0
1,1581,Salmon,-25.0,140.0,-204.0,89.0
2,1581,Clown,45.0,18.0,216.0,-279.0
0,1582,Tuna,-12.0,11.0,-113.0,114.0
1,1582,Salmon,-26.0,141.0,-204.0,89.0
2,1582,Clown,45.0,18.0,216.0,-279.0
0,1583,Tuna,-11.0,10.0,-113.0,114.0
1,1583,Salmon,-28.0,143.0,-205.0,90.0
2,1583,Clown,45.0,18.0,216.0,-279.0
0,1584,Tuna,-11.0,10.0,-113.0,114.0
1,1584,Salmon,-28.0,143.0,-206.0,91.0
2,1584,Clown,45.0,18.0,216.0,-279.0
0,1585,Tuna,-11.0,10.0,-113.0,114.0
1,1585,Salmon,-27.0,143.0,-206.0,90.0
2,1585,Clown,45.0,18.0,216.0,-279.0
0,1586,Tuna,-11.0,10.0,-114.0,115.0
1,1586,Salmon,-27.0,143.0,-206.0,90.0
2,1586,Clown,45.0,18.0,216.0,-279.0
0,1587,Tuna,-12.0,10.0,-115.0,117.0
1,1587,Salmon,-27.0,142.0,-206.0,91.0
2,1587,Clown,45.0,18.0,216.0,-279.0
0,1588,Tuna,-12.0,10.0,-115.0,117.0
1,1588,Salmon,-28.0,141.0,-205.0,92.0
2,1588,Clown,45.0,18.0,216.0,-279.0
0,1589,Tuna,-12.0,10.0,-115.0,117.0
1,1589,Salmon,-27.0,142.0,-206.0,91.0
2,1589,Clown,48.0,18.0,216.0,-282.0
0,1590,Tuna,-12.0,9.0,-114.0,117.0
1,1590,Salmon,-26.0,142.0,-206.0,90.0
2,1590,Clown,48.0,18.0,216.0,-282.0
0,1591,Tuna,-12.0,9.0,-114.0,117.0
1,1591,Salmon,-27.0,142.0,-204.0,89.0
2,1591,Clown,48.0,18.0,216.0,-282.0
0,1592,Tuna,-15.0,9.0,-114.0,120.0
1,1592,Salmon,-27.0,142.0,-203.0,88.0
2,1592,Clown,48.0,18.0,216.0,-282.0
0,1593,Tuna,-15.0,9.0,-114.0,120.0
1,1593,Salmon,-27.0,141.0,-203.0,89.0
2,1593,Clown,48.0,18.0,219.0,-285.0
0,1594,Tuna,-15.0,9.0,-114.0,120.0
1,1594,Salmon,-27.0,140.0,-202.0,89.0
2,1594,Clown,48.0,18.0,219.0,-285.0
0,1595,Tuna,-15.0,9.0,-113.0,119.0
1,1595,Salmon,-28.0,140.0,-202.0,90.0
2,1595,Clown,48.0,18.0,219.0,-285.0
0,1596,Tuna,-15.0,9.0,-113.0,119.0
1,1596,Salmon,-27.0,140.0,-203.0,90.0
2,1596,Clown,48.0,18.0,219.0,-285.0
0,1597,Tuna,-15.0,9.0,-112.0,118.0
1,1597,Salmon,-27.0,140.0,-205.0,92.0
2,1597,Clown,54.0,18.0,219.0,-291.0
0,1598,Tuna,-15.0,9.0,-112.0,118.0
1,1598,Salmon,-28.0,139.0,-203.0,92.0
2,1598,Clown,54.0,21.0,216.0,-291.0
0,1599,Tuna,-14.0,9.0,-111.0,116.0
1,1599,Salmon,-28.0,139.0,-205.0,94.0
2,1599,Clown,54.0,21.0,216.0,-291.0
0,1600,Tuna,-15.0,10.0,-111.0,116.0
1,1600,Salmon,-29.0,140.0,-206.0,95.0
2,1600,Clown,54.0,21.0,216.0,-291.0
0,1601,Tuna,-14.0,10.0,-111.0,115.0
1,1601,Salmon,-32.0,141.0,-207.0,98.0
2,1601,Clown,54.0,21.0,216.0,-291.0
0,1602,Tuna,-14.0,10.0,-111.0,115.0
1,1602,Salmon,-31.0,141.0,-207.0,97.0
2,1602,Clown,54.0,21.0,216.0,-291.0
0,1603,Tuna,-14.0,10.0,-110.0,114.0
1,1603,Salmon,-30.0,141.0,-207.0,96.0
2,1603,Clown,54.0,21.0,216.0,-291.0
0,1604,Tuna,-14.0,10.0,-109.0,113.0
1,1604,Salmon,-29.0,142.0,-208.0,95.0
2,1604,Clown,54.0,21.0,216.0,-291.0
0,1605,Tuna,-14.0,10.0,-109.0,113.0
1,1605,Salmon,-29.0,142.0,-208.0,95.0
2,1605,Clown,54.0,21.0,216.0,-291.0
0,1606,Tuna,-13.0,10.0,-109.0,112.0
1,1606,Salmon,-29.0,142.0,-208.0,95.0
2,1606,Clown,54.0,21.0,216.0,-291.0
0,1607,Tuna,-13.0,10.0,-109.0,112.0
1,1607,Salmon,-30.0,142.0,-207.0,95.0
2,1607,Clown,54.0,21.0,216.0,-291.0
0,1608,Tuna,-13.0,10.0,-109.0,112.0
1,1608,Salmon,-31.0,143.0,-207.0,95.0
2,1608,Clown,54.0,21.0,216.0,-291.0
0,1609,Tuna,-12.0,11.0,-110.0,111.0
1,1609,Salmon,-31.0,143.0,-208.0,96.0
2,1609,Clown,54.0,21.0,216.0,-291.0
0,1610,Tuna,-12.0,11.0,-111.0,112.0
1,1610,Salmon,-31.0,143.0,-209.0,97.0
2,1610,Clown,57.0,18.0,216.0,-291.0
0,1611,Tuna,-12.0,11.0,-111.0,112.0
1,1611,Salmon,-31.0,143.0,-210.0,98.0
2,1611,Clown,57.0,18.0,216.0,-291.0
0,1612,Tuna,-12.0,11.0,-111.0,112.0
1,1612,Salmon,-32.0,143.0,-209.0,98.0
2,1612,Clown,57.0,18.0,216.0,-291.0
0,1613,Tuna,-12.0,11.0,-112.0,113.0
1,1613,Salmon,-33.0,144.0,-210.0,99.0
2,1613,Clown,57.0,18.0,216.0,-291.0
0,1614,Tuna,-12.0,11.0,-112.0,113.0
1,1614,Salmon,-32.0,144.0,-211.0,99.0
2,1614,Clown,57.0,18.0,216.0,-291.0
0,1615,Tuna,-12.0,11.0,-112.0,113.0
1,1615,Salmon,-30.0,144.0,-212.0,98.0
2,1615,Clown,63.0,15.0,216.0,-294.0
0,1616,Tuna,-12.0,11.0,-113.0,114.0
1,1616,Salmon,-30.0,144.0,-211.0,97.0
2,1616,Clown,63.0,15.0,216.0,-294.0
0,1617,Tuna,-13.0,11.0,-113.0,115.0
1,1617,Salmon,-29.0,144.0,-210.0,95.0
2,1617,Clown,66.0,15.0,216.0,-297.0
0,1618,Tuna,-13.0,10.0,-112.0,115.0
1,1618,Salmon,-29.0,144.0,-210.0,95.0
2,1618,Clown,66.0,15.0,216.0,-297.0
0,1619,Tuna,-13.0,10.0,-111.0,114.0
1,1619,Salmon,-28.0,144.0,-210.0,94.0
2,1619,Clown,66.0,15.0,216.0,-297.0
0,1620,Tuna,-13.0,10.0,-110.0,113.0
1,1620,Salmon,-27.0,145.0,-212.0,94.0
2,1620,Clown,66.0,15.0,216.0,-297.0
0,1621,Tuna,-13.0,10.0,-112.0,115.0
1,1621,Salmon,-27.0,145.0,-212.0,94.0
2,1621,Clown,66.0,15.0,216.0,-297.0
0,1622,Tuna,-12.0,10.0,-113.0,115.0
1,1622,Salmon,-26.0,145.0,-212.0,93.0
2,1622,Clown,66.0,15.0,216.0,-297.0
0,1623,Tuna,-11.0,9.0,-113.0,115.0
1,1623,Salmon,-24.0,145.0,-213.0,92.0
2,1623,Clown,66.0,15.0,216.0,-297.0
0,1624,Tuna,-11.0,10.0,-115.0,116.0
1,1624,Salmon,-24.0,145.0,-213.0,92.0
2,1624,Clown,66.0,15.0,216.0,-297.0
0,1625,Tuna,-11.0,10.0,-115.0,116.0
1,1625,Salmon,-25.0,145.0,-213.0,93.0
2,1625,Clown,69.0,15.0,216.0,-300.0
0,1626,Tuna,-11.0,10.0,-116.0,117.0
1,1626,Salmon,-24.0,145.0,-214.0,93.0
2,1626,Clown,69.0,15.0,216.0,-300.0
0,1627,Tuna,-12.0,10.0,-116.0,118.0
1,1627,Salmon,-25.0,145.0,-214.0,94.0
2,1627,Clown,69.0,15.0,216.0,-300.0
0,1628,Tuna,-12.0,10.0,-116.0,118.0
1,1628,Salmon,-26.0,145.0,-213.0,94.0
2,1628,Clown,69.0,15.0,216.0,-300.0
0,1629,Tuna,-12.0,10.0,-116.0,118.0
1,1629,Salmon,-29.0,145.0,-213.0,97.0
2,1629,Clown,69.0,15.0,216.0,-300.0
0,1630,Tuna,-11.0,10.0,-116.0,117.0
1,1630,Salmon,-31.0,145.0,-213.0,99.0
2,1630,Clown,69.0,15.0,216.0,-300.0
0,1631,Tuna,-11.0,10.0,-116.0,117.0
1,1631,Salmon,-31.0,145.0,-212.0,98.0
2,1631,Clown,72.0,12.0,216.0,-300.0
0,1632,Tuna,-12.0,10.0,-115.0,117.0
1,1632,Salmon,-32.0,145.0,-212.0,99.0
2,1632,Clown,72.0,12.0,216.0,-300.0
0,1633,Tuna,-12.0,10.0,-115.0,117.0
1,1633,Salmon,-33.0,145.0,-213.0,101.0
2,1633,Clown,72.0,12.0,216.0,-300.0
0,1634,Tuna,-13.0,10.0,-115.0,118.0
1,1634,Salmon,-34.0,145.0,-212.0,101.0
2,1634,Clown,72.0,12.0,216.0,-300.0
0,1635,Tuna,-14.0,10.0,-114.0,118.0
1,1635,Salmon,-34.0,145.0,-213.0,102.0
2,1635,Clown,72.0,12.0,216.0,-300.0
0,1636,Tuna,-14.0,10.0,-114.0,118.0
1,1636,Salmon,-34.0,145.0,-213.0,102.0
2,1636,Clown,72.0,12.0,213.0,-297.0
0,1637,Tuna,-14.0,10.0,-115.0,119.0
1,1637,Salmon,-34.0,145.0,-213.0,102.0
2,1637,Clown,75.0,12.0,213.0,-300.0
0,1638,Tuna,-14.0,10.0,-115.0,119.0
1,1638,Salmon,-35.0,145.0,-214.0,104.0
2,1638,Clown,75.0,12.0,210.0,-297.0
0,1639,Tuna,-14.0,10.0,-115.0,119.0
1,1639,Salmon,-32.0,144.0,-214.0,102.0
2,1639,Clown,75.0,12.0,210.0,-297.0
0,1640,Tuna,-14.0,10.0,-115.0,119.0
1,1640,Salmon,-32.0,144.0,-212.0,100.0
2,1640,Clown,75.0,12.0,210.0,-297.0
0,1641,Tuna,-14.0,10.0,-114.0,118.0
1,1641,Salmon,-32.0,144.0,-213.0,101.0
2,1641,Clown,75.0,12.0,204.0,-291.0
0,1642,Tuna,-14.0,10.0,-114.0,118.0
1,1642,Salmon,-30.0,144.0,-213.0,99.0
2,1642,Clown,75.0,12.0,204.0,-291.0
0,1643,Tuna,-14.0,10.0,-114.0,118.0
1,1643,Salmon,-30.0,144.0,-213.0,99.0
2,1643,Clown,75.0,12.0,207.0,-294.0
0,1644,Tuna,-14.0,10.0,-113.0,117.0
1,1644,Salmon,-30.0,144.0,-213.0,99.0
2,1644,Clown,75.0,12.0,207.0,-294.0
0,1645,Tuna,-14.0,10.0,-112.0,116.0
1,1645,Salmon,-30.0,144.0,-213.0,99.0
2,1645,Clown,78.0,9.0,207.0,-294.0
0,1646,Tuna,-14.0,10.0,-111.0,115.0
1,1646,Salmon,-30.0,144.0,-215.0,101.0
2,1646,Clown,78.0,9.0,207.0,-294.0
0,1647,Tuna,-14.0,10.0,-111.0,115.0
1,1647,Salmon,-32.0,144.0,-215.0,103.0
2,1647,Clown,78.0,9.0,207.0,-294.0
0,1648,Tuna,-14.0,10.0,-111.0,115.0
1,1648,Salmon,-33.0,144.0,-215.0,104.0
2,1648,Clown,78.0,9.0,207.0,-294.0
0,1649,Tuna,-14.0,10.0,-110.0,114.0
1,1649,Salmon,-33.0,144.0,-215.0,104.0
2,1649,Clown,78.0,9.0,207.0,-294.0
0,1650,Tuna,-14.0,10.0,-109.0,113.0
1,1650,Salmon,-34.0,144.0,-213.0,103.0
2,1650,Clown,81.0,6.0,207.0,-294.0
0,1651,Tuna,-14.0,10.0,-108.0,112.0
1,1651,Salmon,-34.0,144.0,-213.0,103.0
2,1651,Clown,81.0,6.0,207.0,-294.0
0,1652,Tuna,-15.0,10.0,-109.0,114.0
1,1652,Salmon,-34.0,144.0,-213.0,103.0
2,1652,Clown,81.0,6.0,207.0,-294.0
0,1653,Tuna,-16.0,10.0,-109.0,115.0
1,1653,Salmon,-33.0,144.0,-213.0,102.0
2,1653,Clown,81.0,6.0,207.0,-294.0
0,1654,Tuna,-16.0,10.0,-110.0,116.0
1,1654,Salmon,-33.0,144.0,-212.0,101.0
2,1654,Clown,81.0,6.0,207.0,-294.0
0,1655,Tuna,-16.0,10.0,-110.0,116.0
1,1655,Salmon,-33.0,144.0,-212.0,101.0
2,1655,Clown,81.0,6.0,207.0,-294.0
0,1656,Tuna,-16.0,10.0,-109.0,115.0
1,1656,Salmon,-33.0,144.0,-213.0,102.0
2,1656,Clown,84.0,6.0,207.0,-297.0
0,1657,Tuna,-16.0,10.0,-109.0,115.0
1,1657,Salmon,-34.0,144.0,-211.0,101.0
2,1657,Clown,87.0,3.0,207.0,-297.0
0,1658,Tuna,-16.0,10.0,-109.0,115.0
1,1658,Salmon,-35.0,144.0,-211.0,102.0
2,1658,Clown,87.0,3.0,207.0,-297.0
0,1659,Tuna,-16.0,10.0,-109.0,115.0
1,1659,Salmon,-36.0,144.0,-209.0,101.0
2,1659,Clown,87.0,3.0,207.0,-297.0
0,1660,Tuna,-16.0,10.0,-109.0,115.0
1,1660,Salmon,-36.0,144.0,-209.0,101.0
2,1660,Clown,87.0,3.0,207.0,-297.0
0,1661,Tuna,-16.0,10.0,-110.0,116.0
1,1661,Salmon,-38.0,144.0,-209.0,103.0
2,1661,Clown,87.0,3.0,207.0,-297.0
0,1662,Tuna,-16.0,10.0,-110.0,116.0
1,1662,Salmon,-38.0,144.0,-208.0,102.0
2,1662,Clown,87.0,3.0,207.0,-297.0
0,1663,Tuna,-16.0,10.0,-110.0,116.0
1,1663,Salmon,-39.0,144.0,-208.0,103.0
2,1663,Clown,87.0,6.0,204.0,-297.0
0,1664,Tuna,-16.0,10.0,-110.0,116.0
1,1664,Salmon,-39.0,144.0,-208.0,103.0
2,1664,Clown,87.0,6.0,204.0,-297.0
0,1665,Tuna,-17.0,10.0,-110.0,117.0
1,1665,Salmon,-39.0,144.0,-209.0,104.0
2,1665,Clown,87.0,6.0,204.0,-297.0
0,1666,Tuna,-17.0,10.0,-111.0,118.0
1,1666,Salmon,-37.0,144.0,-208.0,101.0
2,1666,Clown,87.0,6.0,204.0,-297.0
0,1667,Tuna,-17.0,10.0,-110.0,117.0
1,1667,Salmon,-36.0,144.0,-208.0,100.0
2,1667,Clown,87.0,6.0,204.0,-297.0
0,1668,Tuna,-17.0,10.0,-110.0,117.0
1,1668,Salmon,-35.0,144.0,-208.0,99.0
2,1668,Clown,87.0,9.0,201.0,-297.0
0,1669,Tuna,-17.0,10.0,-111.0,118.0
1,1669,Salmon,-36.0,144.0,-205.0,97.0
2,1669,Clown,87.0,9.0,201.0,-297.0
0,1670,Tuna,-17.0,10.0,-111.0,118.0
1,1670,Salmon,-36.0,144.0,-205.0,97.0
2,1670,Clown,87.0,9.0,201.0,-297.0
0,1671,Tuna,-18.0,10.0,-112.0,120.0
1,1671,Salmon,-40.0,145.0,-208.0,103.0
2,1671,Clown,81.0,12.0,201.0,-294.0
0,1672,Tuna,-18.0,10.0,-112.0,120.0
1,1672,Salmon,-40.0,145.0,-208.0,103.0
2,1672,Clown,75.0,18.0,198.0,-291.0
0,1673,Tuna,-18.0,10.0,-112.0,120.0
1,1673,Salmon,-39.0,144.0,-207.0,102.0
2,1673,Clown,75.0,18.0,198.0,-291.0
0,1674,Tuna,-18.0,10.0,-112.0,120.0
1,1674,Salmon,-39.0,144.0,-208.0,103.0
2,1674,Clown,75.0,18.0,198.0,-291.0
0,1675,Tuna,-18.0,10.0,-112.0,120.0
1,1675,Salmon,-40.0,144.0,-208.0,104.0
2,1675,Clown,72.0,21.0,198.0,-291.0
0,1676,Tuna,-18.0,10.0,-112.0,120.0
1,1676,Salmon,-41.0,144.0,-209.0,106.0
2,1676,Clown,72.0,21.0,198.0,-291.0
0,1677,Tuna,-18.0,10.0,-112.0,120.0
1,1677,Salmon,-42.0,144.0,-209.0,107.0
2,1677,Clown,72.0,21.0,198.0,-291.0
0,1678,Tuna,-18.0,10.0,-112.0,120.0
1,1678,Salmon,-41.0,144.0,-209.0,106.0
2,1678,Clown,72.0,21.0,198.0,-291.0
0,1679,Tuna,-18.0,10.0,-112.0,120.0
1,1679,Salmon,-41.0,144.0,-209.0,106.0
2,1679,Clown,72.0,21.0,198.0,-291.0
0,1680,Tuna,-18.0,10.0,-112.0,120.0
1,1680,Salmon,-41.0,144.0,-210.0,107.0
2,1680,Clown,72.0,21.0,198.0,-291.0
0,1681,Tuna,-18.0,10.0,-112.0,120.0
1,1681,Salmon,-41.0,144.0,-210.0,107.0
2,1681,Clown,75.0,18.0,198.0,-291.0
0,1682,Tuna,-17.0,10.0,-114.0,121.0
1,1682,Salmon,-43.0,145.0,-210.0,108.0
2,1682,Clown,78.0,18.0,198.0,-294.0
0,1683,Tuna,-17.0,10.0,-114.0,121.0
1,1683,Salmon,-44.0,144.0,-209.0,109.0
2,1683,Clown,78.0,18.0,198.0,-294.0
0,1684,Tuna,-17.0,10.0,-115.0,122.0
1,1684,Salmon,-44.0,144.0,-208.0,108.0
2,1684,Clown,75.0,24.0,195.0,-294.0
0,1685,Tuna,-17.0,10.0,-115.0,122.0
1,1685,Salmon,-44.0,144.0,-208.0,108.0
2,1685,Clown,75.0,27.0,192.0,-294.0
0,1686,Tuna,-17.0,10.0,-116.0,123.0
1,1686,Salmon,-45.0,144.0,-208.0,109.0
2,1686,Clown,72.0,30.0,192.0,-294.0
0,1687,Tuna,-17.0,10.0,-115.0,122.0
1,1687,Salmon,-44.0,144.0,-207.0,107.0
2,1687,Clown,69.0,30.0,192.0,-291.0
0,1688,Tuna,-17.0,10.0,-115.0,122.0
1,1688,Salmon,-44.0,143.0,-207.0,108.0
2,1688,Clown,69.0,30.0,192.0,-291.0
0,1689,Tuna,-18.0,10.0,-115.0,123.0
1,1689,Salmon,-43.0,143.0,-207.0,107.0
2,1689,Clown,69.0,30.0,192.0,-291.0
0,1690,Tuna,-18.0,10.0,-115.0,123.0
1,1690,Salmon,-44.0,143.0,-206.0,107.0
2,1690,Clown,66.0,33.0,195.0,-294.0
0,1691,Tuna,-18.0,10.0,-116.0,124.0
1,1691,Salmon,-44.0,143.0,-207.0,108.0
2,1691,Clown,66.0,33.0,198.0,-297.0
0,1692,Tuna,-19.0,11.0,-116.0,124.0
1,1692,Salmon,-44.0,143.0,-207.0,108.0
2,1692,Clown,63.0,36.0,198.0,-297.0
0,1693,Tuna,-19.0,11.0,-116.0,124.0
1,1693,Salmon,-45.0,143.0,-207.0,109.0
2,1693,Clown,63.0,36.0,201.0,-300.0
0,1694,Tuna,-20.0,11.0,-116.0,125.0
1,1694,Salmon,-47.0,142.0,-207.0,112.0
2,1694,Clown,63.0,36.0,201.0,-300.0
0,1695,Tuna,-20.0,11.0,-116.0,125.0
1,1695,Salmon,-47.0,142.0,-205.0,110.0
2,1695,Clown,63.0,36.0,201.0,-300.0
0,1696,Tuna,-20.0,11.0,-116.0,125.0
1,1696,Salmon,-47.0,142.0,-205.0,110.0
2,1696,Clown,63.0,33.0,204.0,-300.0
0,1697,Tuna,-20.0,11.0,-115.0,124.0
1,1697,Salmon,-47.0,141.0,-204.0,110.0
2,1697,Clown,63.0,33.0,204.0,-300.0
0,1698,Tuna,-20.0,11.0,-114.0,123.0
1,1698,Salmon,-47.0,141.0,-204.0,110.0
2,1698,Clown,63.0,33.0,204.0,-300.0
0,1699,Tuna,-20.0,11.0,-114.0,123.0
1,1699,Salmon,-47.0,142.0,-204.0,109.0
2,1699,Clown,63.0,36.0,201.0,-300.0
0,1700,Tuna,-20.0,11.0,-114.0,123.0
1,1700,Salmon,-47.0,142.0,-205.0,110.0
2,1700,Clown,63.0,36.0,198.0,-297.0
0,1701,Tuna,-20.0,11.0,-113.0,122.0
1,1701,Salmon,-48.0,143.0,-206.0,111.0
2,1701,Clown,60.0,39.0,201.0,-300.0
0,1702,Tuna,-20.0,11.0,-113.0,122.0
1,1702,Salmon,-48.0,143.0,-207.0,112.0
2,1702,Clown,60.0,39.0,198.0,-297.0
0,1703,Tuna,-19.0,13.0,-115.0,121.0
1,1703,Salmon,-48.0,143.0,-207.0,112.0
2,1703,Clown,60.0,39.0,198.0,-297.0
